OBJECTID,pointid,grid_code,POINT_X,POINT_Y
52590,52590,162,-84.76066103,31.18553486
52591,52591,162,-84.7606355,31.18553486
52592,52592,162,-84.76060997,31.18553486
52593,52593,162,-84.76058444,31.18553486
52594,52594,162,-84.76055891,31.18553486
52595,52595,162,-84.76053337,31.18553486
52596,52596,162,-84.76050784,31.18553486
52597,52597,162,-84.76048231,31.18553486
52598,52598,161,-84.76045678,31.18553486
52599,52599,161,-84.76043125,31.18553486
52600,52600,161,-84.76040572,31.18553486
52601,52601,161,-84.76038018,31.18553486
52602,52602,161,-84.76035465,31.18553486
52603,52603,161,-84.76032912,31.18553486
52604,52604,161,-84.76030359,31.18553486
52605,52605,161,-84.76027806,31.18553486
52606,52606,161,-84.76025253,31.18553486
52607,52607,161,-84.760227,31.18553486
52608,52608,161,-84.76020146,31.18553486
52609,52609,160,-84.76017593,31.18553486
52610,52610,160,-84.7601504,31.18553486
52611,52611,160,-84.76012487,31.18553486
52612,52612,160,-84.76009934,31.18553486
52613,52613,160,-84.76007381,31.18553486
52614,52614,160,-84.76004827,31.18553486
52615,52615,160,-84.76002274,31.18553486
52616,52616,160,-84.75999721,31.18553486
52617,52617,160,-84.75997168,31.18553486
52618,52618,160,-84.75994615,31.18553486
52619,52619,159,-84.75992062,31.18553486
52620,52620,159,-84.75989508,31.18553486
52621,52621,174,-84.76234612,31.18550933
52622,52622,174,-84.76232059,31.18550933
52623,52623,174,-84.76229506,31.18550933
52624,52624,174,-84.76226953,31.18550933
52625,52625,173,-84.76224399,31.18550933
52626,52626,173,-84.76221846,31.18550933
52627,52627,173,-84.76219293,31.18550933
52628,52628,173,-84.7621674,31.18550933
52629,52629,173,-84.76214187,31.18550933
52630,52630,173,-84.76211634,31.18550933
52631,52631,173,-84.76209081,31.18550933
52632,52632,173,-84.76206527,31.18550933
52633,52633,172,-84.76203974,31.18550933
52634,52634,172,-84.76201421,31.18550933
52635,52635,172,-84.76198868,31.18550933
52636,52636,171,-84.76196315,31.18550933
52637,52637,171,-84.76193762,31.18550933
52638,52638,171,-84.76191208,31.18550933
52639,52639,171,-84.76188655,31.18550933
52640,52640,170,-84.76186102,31.18550933
52641,52641,170,-84.76183549,31.18550933
52642,52642,170,-84.76180996,31.18550933
52643,52643,170,-84.76178443,31.18550933
52644,52644,169,-84.76175889,31.18550933
52645,52645,169,-84.76173336,31.18550933
52646,52646,169,-84.76170783,31.18550933
52647,52647,168,-84.7616823,31.18550933
52648,52648,168,-84.76165677,31.18550933
52649,52649,168,-84.76163124,31.18550933
52650,52650,168,-84.7616057,31.18550933
52651,52651,167,-84.76158017,31.18550933
52652,52652,167,-84.76155464,31.18550933
52653,52653,167,-84.76152911,31.18550933
52654,52654,167,-84.76150358,31.18550933
52655,52655,166,-84.76147805,31.18550933
52656,52656,166,-84.76145251,31.18550933
52657,52657,166,-84.76142698,31.18550933
52658,52658,166,-84.76140145,31.18550933
52659,52659,166,-84.76137592,31.18550933
52660,52660,165,-84.76135039,31.18550933
52661,52661,165,-84.76132486,31.18550933
52662,52662,165,-84.76129932,31.18550933
52663,52663,165,-84.76127379,31.18550933
52664,52664,165,-84.76124826,31.18550933
52665,52665,165,-84.76122273,31.18550933
52666,52666,165,-84.7611972,31.18550933
52667,52667,165,-84.76117167,31.18550933
52668,52668,165,-84.76114613,31.18550933
52669,52669,164,-84.7611206,31.18550933
52670,52670,164,-84.76109507,31.18550933
52671,52671,164,-84.76106954,31.18550933
52672,52672,164,-84.76104401,31.18550933
52673,52673,164,-84.76101848,31.18550933
52674,52674,164,-84.76099294,31.18550933
52675,52675,164,-84.76096741,31.18550933
52676,52676,164,-84.76094188,31.18550933
52677,52677,163,-84.76091635,31.18550933
52678,52678,163,-84.76089082,31.18550933
52679,52679,163,-84.76086529,31.18550933
52680,52680,163,-84.76083975,31.18550933
52681,52681,163,-84.76081422,31.18550933
52682,52682,163,-84.76078869,31.18550933
52683,52683,163,-84.76076316,31.18550933
52684,52684,163,-84.76073763,31.18550933
52685,52685,163,-84.7607121,31.18550933
52686,52686,162,-84.76068656,31.18550933
52687,52687,162,-84.76066103,31.18550933
52688,52688,162,-84.7606355,31.18550933
52689,52689,162,-84.76060997,31.18550933
52690,52690,162,-84.76058444,31.18550933
52691,52691,162,-84.76055891,31.18550933
52692,52692,162,-84.76053337,31.18550933
52693,52693,162,-84.76050784,31.18550933
52694,52694,162,-84.76048231,31.18550933
52695,52695,162,-84.76045678,31.18550933
52696,52696,162,-84.76043125,31.18550933
52697,52697,161,-84.76040572,31.18550933
52698,52698,161,-84.76038018,31.18550933
52699,52699,161,-84.76035465,31.18550933
52700,52700,161,-84.76032912,31.18550933
52701,52701,161,-84.76030359,31.18550933
52702,52702,161,-84.76027806,31.18550933
52703,52703,161,-84.76025253,31.18550933
52704,52704,161,-84.760227,31.18550933
52705,52705,161,-84.76020146,31.18550933
52706,52706,161,-84.76017593,31.18550933
52707,52707,160,-84.7601504,31.18550933
52708,52708,160,-84.76012487,31.18550933
52709,52709,160,-84.76009934,31.18550933
52710,52710,160,-84.76007381,31.18550933
52711,52711,160,-84.76004827,31.18550933
52712,52712,160,-84.76002274,31.18550933
52713,52713,160,-84.75999721,31.18550933
52714,52714,160,-84.75997168,31.18550933
52715,52715,160,-84.75994615,31.18550933
52716,52716,160,-84.75992062,31.18550933
52717,52717,174,-84.76234612,31.1854838
52718,52718,174,-84.76232059,31.1854838
52719,52719,174,-84.76229506,31.1854838
52720,52720,174,-84.76226953,31.1854838
52721,52721,174,-84.76224399,31.1854838
52722,52722,173,-84.76221846,31.1854838
52723,52723,173,-84.76219293,31.1854838
52724,52724,173,-84.7621674,31.1854838
52725,52725,173,-84.76214187,31.1854838
52726,52726,173,-84.76211634,31.1854838
52727,52727,173,-84.76209081,31.1854838
52728,52728,173,-84.76206527,31.1854838
52729,52729,172,-84.76203974,31.1854838
52730,52730,172,-84.76201421,31.1854838
52731,52731,172,-84.76198868,31.1854838
52732,52732,171,-84.76196315,31.1854838
52733,52733,171,-84.76193762,31.1854838
52734,52734,171,-84.76191208,31.1854838
52735,52735,171,-84.76188655,31.1854838
52736,52736,170,-84.76186102,31.1854838
52737,52737,170,-84.76183549,31.1854838
52738,52738,170,-84.76180996,31.1854838
52739,52739,169,-84.76178443,31.1854838
52740,52740,169,-84.76175889,31.1854838
52741,52741,169,-84.76173336,31.1854838
52742,52742,169,-84.76170783,31.1854838
52743,52743,168,-84.7616823,31.1854838
52744,52744,168,-84.76165677,31.1854838
52745,52745,168,-84.76163124,31.1854838
52746,52746,167,-84.7616057,31.1854838
52747,52747,167,-84.76158017,31.1854838
52748,52748,167,-84.76155464,31.1854838
52749,52749,167,-84.76152911,31.1854838
52750,52750,166,-84.76150358,31.1854838
52751,52751,166,-84.76147805,31.1854838
52752,52752,166,-84.76145251,31.1854838
52753,52753,166,-84.76142698,31.1854838
52754,52754,166,-84.76140145,31.1854838
52755,52755,165,-84.76137592,31.1854838
52756,52756,165,-84.76135039,31.1854838
52757,52757,165,-84.76132486,31.1854838
52758,52758,165,-84.76129932,31.1854838
52759,52759,165,-84.76127379,31.1854838
52760,52760,165,-84.76124826,31.1854838
52761,52761,165,-84.76122273,31.1854838
52762,52762,165,-84.7611972,31.1854838
52763,52763,165,-84.76117167,31.1854838
52764,52764,165,-84.76114613,31.1854838
52765,52765,164,-84.7611206,31.1854838
52766,52766,164,-84.76109507,31.1854838
52767,52767,164,-84.76106954,31.1854838
52768,52768,164,-84.76104401,31.1854838
52769,52769,164,-84.76101848,31.1854838
52770,52770,164,-84.76099294,31.1854838
52771,52771,164,-84.76096741,31.1854838
52772,52772,164,-84.76094188,31.1854838
52773,52773,164,-84.76091635,31.1854838
52774,52774,163,-84.76089082,31.1854838
52775,52775,163,-84.76086529,31.1854838
52776,52776,163,-84.76083975,31.1854838
52777,52777,163,-84.76081422,31.1854838
52778,52778,163,-84.76078869,31.1854838
52779,52779,163,-84.76076316,31.1854838
52780,52780,163,-84.76073763,31.1854838
52781,52781,163,-84.7607121,31.1854838
52782,52782,163,-84.76068656,31.1854838
52783,52783,162,-84.76066103,31.1854838
52784,52784,162,-84.7606355,31.1854838
52785,52785,162,-84.76060997,31.1854838
52786,52786,162,-84.76058444,31.1854838
52787,52787,162,-84.76055891,31.1854838
52788,52788,162,-84.76053337,31.1854838
52789,52789,162,-84.76050784,31.1854838
52790,52790,162,-84.76048231,31.1854838
52791,52791,162,-84.76045678,31.1854838
52792,52792,162,-84.76043125,31.1854838
52793,52793,162,-84.76040572,31.1854838
52794,52794,161,-84.76038018,31.1854838
52795,52795,161,-84.76035465,31.1854838
52796,52796,161,-84.76032912,31.1854838
52797,52797,161,-84.76030359,31.1854838
52798,52798,161,-84.76027806,31.1854838
52799,52799,161,-84.76025253,31.1854838
52800,52800,161,-84.760227,31.1854838
52801,52801,161,-84.76020146,31.1854838
52802,52802,161,-84.76017593,31.1854838
52803,52803,161,-84.7601504,31.1854838
52804,52804,160,-84.76012487,31.1854838
52805,52805,160,-84.76009934,31.1854838
52806,52806,160,-84.76007381,31.1854838
52807,52807,160,-84.76004827,31.1854838
52808,52808,160,-84.76002274,31.1854838
52809,52809,160,-84.75999721,31.1854838
52810,52810,160,-84.75997168,31.1854838
52811,52811,160,-84.75994615,31.1854838
52812,52812,174,-84.76234612,31.18545827
52813,52813,174,-84.76232059,31.18545827
52814,52814,174,-84.76229506,31.18545827
52815,52815,174,-84.76226953,31.18545827
52816,52816,174,-84.76224399,31.18545827
52817,52817,173,-84.76221846,31.18545827
52818,52818,173,-84.76219293,31.18545827
52819,52819,173,-84.7621674,31.18545827
52820,52820,173,-84.76214187,31.18545827
52821,52821,173,-84.76211634,31.18545827
52822,52822,173,-84.76209081,31.18545827
52823,52823,173,-84.76206527,31.18545827
52824,52824,172,-84.76203974,31.18545827
52825,52825,172,-84.76201421,31.18545827
52826,52826,172,-84.76198868,31.18545827
52827,52827,171,-84.76196315,31.18545827
52828,52828,171,-84.76193762,31.18545827
52829,52829,171,-84.76191208,31.18545827
52830,52830,171,-84.76188655,31.18545827
52831,52831,170,-84.76186102,31.18545827
52832,52832,170,-84.76183549,31.18545827
52833,52833,170,-84.76180996,31.18545827
52834,52834,169,-84.76178443,31.18545827
52835,52835,169,-84.76175889,31.18545827
52836,52836,169,-84.76173336,31.18545827
52837,52837,169,-84.76170783,31.18545827
52838,52838,168,-84.7616823,31.18545827
52839,52839,168,-84.76165677,31.18545827
52840,52840,168,-84.76163124,31.18545827
52841,52841,167,-84.7616057,31.18545827
52842,52842,167,-84.76158017,31.18545827
52843,52843,167,-84.76155464,31.18545827
52844,52844,167,-84.76152911,31.18545827
52845,52845,166,-84.76150358,31.18545827
52846,52846,166,-84.76147805,31.18545827
52847,52847,166,-84.76145251,31.18545827
52848,52848,166,-84.76142698,31.18545827
52849,52849,166,-84.76140145,31.18545827
52850,52850,165,-84.76137592,31.18545827
52851,52851,165,-84.76135039,31.18545827
52852,52852,165,-84.76132486,31.18545827
52853,52853,165,-84.76129932,31.18545827
52854,52854,165,-84.76127379,31.18545827
52855,52855,165,-84.76124826,31.18545827
52856,52856,165,-84.76122273,31.18545827
52857,52857,165,-84.7611972,31.18545827
52858,52858,165,-84.76117167,31.18545827
52859,52859,165,-84.76114613,31.18545827
52860,52860,164,-84.7611206,31.18545827
52861,52861,164,-84.76109507,31.18545827
52862,52862,164,-84.76106954,31.18545827
52863,52863,164,-84.76104401,31.18545827
52864,52864,164,-84.76101848,31.18545827
52865,52865,164,-84.76099294,31.18545827
52866,52866,164,-84.76096741,31.18545827
52867,52867,164,-84.76094188,31.18545827
52868,52868,164,-84.76091635,31.18545827
52869,52869,164,-84.76089082,31.18545827
52870,52870,163,-84.76086529,31.18545827
52871,52871,163,-84.76083975,31.18545827
52872,52872,163,-84.76081422,31.18545827
52873,52873,163,-84.76078869,31.18545827
52874,52874,163,-84.76076316,31.18545827
52875,52875,163,-84.76073763,31.18545827
52876,52876,163,-84.7607121,31.18545827
52877,52877,163,-84.76068656,31.18545827
52878,52878,163,-84.76066103,31.18545827
52879,52879,163,-84.7606355,31.18545827
52880,52880,162,-84.76060997,31.18545827
52881,52881,162,-84.76058444,31.18545827
52882,52882,162,-84.76055891,31.18545827
52883,52883,162,-84.76053337,31.18545827
52884,52884,162,-84.76050784,31.18545827
52885,52885,162,-84.76048231,31.18545827
52886,52886,162,-84.76045678,31.18545827
52887,52887,162,-84.76043125,31.18545827
52888,52888,162,-84.76040572,31.18545827
52889,52889,161,-84.76038018,31.18545827
52890,52890,161,-84.76035465,31.18545827
52891,52891,161,-84.76032912,31.18545827
52892,52892,161,-84.76030359,31.18545827
52893,52893,161,-84.76027806,31.18545827
52894,52894,161,-84.76025253,31.18545827
52895,52895,161,-84.760227,31.18545827
52896,52896,161,-84.76020146,31.18545827
52897,52897,161,-84.76017593,31.18545827
52898,52898,161,-84.7601504,31.18545827
52899,52899,160,-84.76012487,31.18545827
52900,52900,160,-84.76009934,31.18545827
52901,52901,160,-84.76007381,31.18545827
52902,52902,160,-84.76004827,31.18545827
52903,52903,160,-84.76002274,31.18545827
52904,52904,160,-84.75999721,31.18545827
52905,52905,160,-84.75997168,31.18545827
52906,52906,160,-84.75994615,31.18545827
52907,52907,174,-84.76232059,31.18543274
52908,52908,174,-84.76229506,31.18543274
52909,52909,174,-84.76226953,31.18543274
52910,52910,174,-84.76224399,31.18543274
52911,52911,173,-84.76221846,31.18543274
52912,52912,173,-84.76219293,31.18543274
52913,52913,173,-84.7621674,31.18543274
52914,52914,173,-84.76214187,31.18543274
52915,52915,173,-84.76211634,31.18543274
52916,52916,173,-84.76209081,31.18543274
52917,52917,173,-84.76206527,31.18543274
52918,52918,172,-84.76203974,31.18543274
52919,52919,172,-84.76201421,31.18543274
52920,52920,172,-84.76198868,31.18543274
52921,52921,171,-84.76196315,31.18543274
52922,52922,171,-84.76193762,31.18543274
52923,52923,171,-84.76191208,31.18543274
52924,52924,171,-84.76188655,31.18543274
52925,52925,170,-84.76186102,31.18543274
52926,52926,170,-84.76183549,31.18543274
52927,52927,170,-84.76180996,31.18543274
52928,52928,169,-84.76178443,31.18543274
52929,52929,169,-84.76175889,31.18543274
52930,52930,169,-84.76173336,31.18543274
52931,52931,169,-84.76170783,31.18543274
52932,52932,168,-84.7616823,31.18543274
52933,52933,168,-84.76165677,31.18543274
52934,52934,168,-84.76163124,31.18543274
52935,52935,167,-84.7616057,31.18543274
52936,52936,167,-84.76158017,31.18543274
52937,52937,167,-84.76155464,31.18543274
52938,52938,167,-84.76152911,31.18543274
52939,52939,166,-84.76150358,31.18543274
52940,52940,166,-84.76147805,31.18543274
52941,52941,166,-84.76145251,31.18543274
52942,52942,166,-84.76142698,31.18543274
52943,52943,166,-84.76140145,31.18543274
52944,52944,166,-84.76137592,31.18543274
52945,52945,165,-84.76135039,31.18543274
52946,52946,165,-84.76132486,31.18543274
52947,52947,165,-84.76129932,31.18543274
52948,52948,165,-84.76127379,31.18543274
52949,52949,165,-84.76124826,31.18543274
52950,52950,165,-84.76122273,31.18543274
52951,52951,165,-84.7611972,31.18543274
52952,52952,165,-84.76117167,31.18543274
52953,52953,165,-84.76114613,31.18543274
52954,52954,165,-84.7611206,31.18543274
52955,52955,164,-84.76109507,31.18543274
52956,52956,164,-84.76106954,31.18543274
52957,52957,164,-84.76104401,31.18543274
52958,52958,164,-84.76101848,31.18543274
52959,52959,164,-84.76099294,31.18543274
52960,52960,164,-84.76096741,31.18543274
52961,52961,164,-84.76094188,31.18543274
52962,52962,164,-84.76091635,31.18543274
52963,52963,164,-84.76089082,31.18543274
52964,52964,164,-84.76086529,31.18543274
52965,52965,164,-84.76083975,31.18543274
52966,52966,163,-84.76081422,31.18543274
52967,52967,163,-84.76078869,31.18543274
52968,52968,163,-84.76076316,31.18543274
52969,52969,163,-84.76073763,31.18543274
52970,52970,163,-84.7607121,31.18543274
52971,52971,163,-84.76068656,31.18543274
52972,52972,163,-84.76066103,31.18543274
52973,52973,163,-84.7606355,31.18543274
52974,52974,163,-84.76060997,31.18543274
52975,52975,162,-84.76058444,31.18543274
52976,52976,162,-84.76055891,31.18543274
52977,52977,162,-84.76053337,31.18543274
52978,52978,162,-84.76050784,31.18543274
52979,52979,162,-84.76048231,31.18543274
52980,52980,162,-84.76045678,31.18543274
52981,52981,162,-84.76043125,31.18543274
52982,52982,162,-84.76040572,31.18543274
52983,52983,161,-84.76038018,31.18543274
52984,52984,161,-84.76035465,31.18543274
52985,52985,161,-84.76032912,31.18543274
52986,52986,161,-84.76030359,31.18543274
52987,52987,161,-84.76027806,31.18543274
52988,52988,161,-84.76025253,31.18543274
52989,52989,161,-84.760227,31.18543274
52990,52990,161,-84.76020146,31.18543274
52991,52991,161,-84.76017593,31.18543274
52992,52992,161,-84.7601504,31.18543274
52993,52993,160,-84.76012487,31.18543274
52994,52994,160,-84.76009934,31.18543274
52995,52995,160,-84.76007381,31.18543274
52996,52996,160,-84.76004827,31.18543274
52997,52997,160,-84.76002274,31.18543274
52998,52998,160,-84.75999721,31.18543274
52999,52999,174,-84.76232059,31.18540721
53000,53000,174,-84.76229506,31.18540721
53001,53001,174,-84.76226953,31.18540721
53002,53002,174,-84.76224399,31.18540721
53003,53003,173,-84.76221846,31.18540721
53004,53004,173,-84.76219293,31.18540721
53005,53005,173,-84.7621674,31.18540721
53006,53006,173,-84.76214187,31.18540721
53007,53007,173,-84.76211634,31.18540721
53008,53008,173,-84.76209081,31.18540721
53009,53009,172,-84.76206527,31.18540721
53010,53010,172,-84.76203974,31.18540721
53011,53011,172,-84.76201421,31.18540721
53012,53012,172,-84.76198868,31.18540721
53013,53013,171,-84.76196315,31.18540721
53014,53014,171,-84.76193762,31.18540721
53015,53015,171,-84.76191208,31.18540721
53016,53016,171,-84.76188655,31.18540721
53017,53017,170,-84.76186102,31.18540721
53018,53018,170,-84.76183549,31.18540721
53019,53019,170,-84.76180996,31.18540721
53020,53020,169,-84.76178443,31.18540721
53021,53021,169,-84.76175889,31.18540721
53022,53022,169,-84.76173336,31.18540721
53023,53023,168,-84.76170783,31.18540721
53024,53024,168,-84.7616823,31.18540721
53025,53025,168,-84.76165677,31.18540721
53026,53026,168,-84.76163124,31.18540721
53027,53027,167,-84.7616057,31.18540721
53028,53028,167,-84.76158017,31.18540721
53029,53029,167,-84.76155464,31.18540721
53030,53030,167,-84.76152911,31.18540721
53031,53031,166,-84.76150358,31.18540721
53032,53032,166,-84.76147805,31.18540721
53033,53033,166,-84.76145251,31.18540721
53034,53034,166,-84.76142698,31.18540721
53035,53035,166,-84.76140145,31.18540721
53036,53036,166,-84.76137592,31.18540721
53037,53037,166,-84.76135039,31.18540721
53038,53038,166,-84.76132486,31.18540721
53039,53039,165,-84.76129932,31.18540721
53040,53040,165,-84.76127379,31.18540721
53041,53041,165,-84.76124826,31.18540721
53042,53042,165,-84.76122273,31.18540721
53043,53043,165,-84.7611972,31.18540721
53044,53044,165,-84.76117167,31.18540721
53045,53045,165,-84.76114613,31.18540721
53046,53046,165,-84.7611206,31.18540721
53047,53047,165,-84.76109507,31.18540721
53048,53048,165,-84.76106954,31.18540721
53049,53049,165,-84.76104401,31.18540721
53050,53050,164,-84.76101848,31.18540721
53051,53051,164,-84.76099294,31.18540721
53052,53052,164,-84.76096741,31.18540721
53053,53053,164,-84.76094188,31.18540721
53054,53054,164,-84.76091635,31.18540721
53055,53055,164,-84.76089082,31.18540721
53056,53056,164,-84.76086529,31.18540721
53057,53057,164,-84.76083975,31.18540721
53058,53058,164,-84.76081422,31.18540721
53059,53059,164,-84.76078869,31.18540721
53060,53060,163,-84.76076316,31.18540721
53061,53061,163,-84.76073763,31.18540721
53062,53062,163,-84.7607121,31.18540721
53063,53063,163,-84.76068656,31.18540721
53064,53064,163,-84.76066103,31.18540721
53065,53065,163,-84.7606355,31.18540721
53066,53066,163,-84.76060997,31.18540721
53067,53067,163,-84.76058444,31.18540721
53068,53068,162,-84.76055891,31.18540721
53069,53069,162,-84.76053337,31.18540721
53070,53070,162,-84.76050784,31.18540721
53071,53071,162,-84.76048231,31.18540721
53072,53072,162,-84.76045678,31.18540721
53073,53073,162,-84.76043125,31.18540721
53074,53074,162,-84.76040572,31.18540721
53075,53075,161,-84.76038018,31.18540721
53076,53076,161,-84.76035465,31.18540721
53077,53077,161,-84.76032912,31.18540721
53078,53078,161,-84.76030359,31.18540721
53079,53079,161,-84.76027806,31.18540721
53080,53080,161,-84.76025253,31.18540721
53081,53081,161,-84.760227,31.18540721
53082,53082,161,-84.76020146,31.18540721
53083,53083,161,-84.76017593,31.18540721
53084,53084,161,-84.7601504,31.18540721
53085,53085,160,-84.76012487,31.18540721
53086,53086,160,-84.76009934,31.18540721
53087,53087,160,-84.76007381,31.18540721
53088,53088,160,-84.76004827,31.18540721
53089,53089,160,-84.76002274,31.18540721
53090,53090,174,-84.76232059,31.18538168
53091,53091,174,-84.76229506,31.18538168
53092,53092,174,-84.76226953,31.18538168
53093,53093,174,-84.76224399,31.18538168
53094,53094,173,-84.76221846,31.18538168
53095,53095,173,-84.76219293,31.18538168
53096,53096,173,-84.7621674,31.18538168
53097,53097,173,-84.76214187,31.18538168
53098,53098,173,-84.76211634,31.18538168
53099,53099,173,-84.76209081,31.18538168
53100,53100,172,-84.76206527,31.18538168
53101,53101,172,-84.76203974,31.18538168
53102,53102,172,-84.76201421,31.18538168
53103,53103,172,-84.76198868,31.18538168
53104,53104,171,-84.76196315,31.18538168
53105,53105,171,-84.76193762,31.18538168
53106,53106,171,-84.76191208,31.18538168
53107,53107,170,-84.76188655,31.18538168
53108,53108,170,-84.76186102,31.18538168
53109,53109,170,-84.76183549,31.18538168
53110,53110,170,-84.76180996,31.18538168
53111,53111,169,-84.76178443,31.18538168
53112,53112,169,-84.76175889,31.18538168
53113,53113,169,-84.76173336,31.18538168
53114,53114,168,-84.76170783,31.18538168
53115,53115,168,-84.7616823,31.18538168
53116,53116,168,-84.76165677,31.18538168
53117,53117,168,-84.76163124,31.18538168
53118,53118,167,-84.7616057,31.18538168
53119,53119,167,-84.76158017,31.18538168
53120,53120,167,-84.76155464,31.18538168
53121,53121,167,-84.76152911,31.18538168
53122,53122,167,-84.76150358,31.18538168
53123,53123,166,-84.76147805,31.18538168
53124,53124,166,-84.76145251,31.18538168
53125,53125,166,-84.76142698,31.18538168
53126,53126,166,-84.76140145,31.18538168
53127,53127,166,-84.76137592,31.18538168
53128,53128,166,-84.76135039,31.18538168
53129,53129,166,-84.76132486,31.18538168
53130,53130,166,-84.76129932,31.18538168
53131,53131,165,-84.76127379,31.18538168
53132,53132,165,-84.76124826,31.18538168
53133,53133,165,-84.76122273,31.18538168
53134,53134,165,-84.7611972,31.18538168
53135,53135,165,-84.76117167,31.18538168
53136,53136,165,-84.76114613,31.18538168
53137,53137,165,-84.7611206,31.18538168
53138,53138,165,-84.76109507,31.18538168
53139,53139,165,-84.76106954,31.18538168
53140,53140,165,-84.76104401,31.18538168
53141,53141,165,-84.76101848,31.18538168
53142,53142,165,-84.76099294,31.18538168
53143,53143,165,-84.76096741,31.18538168
53144,53144,164,-84.76094188,31.18538168
53145,53145,164,-84.76091635,31.18538168
53146,53146,164,-84.76089082,31.18538168
53147,53147,164,-84.76086529,31.18538168
53148,53148,164,-84.76083975,31.18538168
53149,53149,164,-84.76081422,31.18538168
53150,53150,164,-84.76078869,31.18538168
53151,53151,164,-84.76076316,31.18538168
53152,53152,163,-84.76073763,31.18538168
53153,53153,163,-84.7607121,31.18538168
53154,53154,163,-84.76068656,31.18538168
53155,53155,163,-84.76066103,31.18538168
53156,53156,163,-84.7606355,31.18538168
53157,53157,163,-84.76060997,31.18538168
53158,53158,163,-84.76058444,31.18538168
53159,53159,163,-84.76055891,31.18538168
53160,53160,162,-84.76053337,31.18538168
53161,53161,162,-84.76050784,31.18538168
53162,53162,162,-84.76048231,31.18538168
53163,53163,162,-84.76045678,31.18538168
53164,53164,162,-84.76043125,31.18538168
53165,53165,162,-84.76040572,31.18538168
53166,53166,162,-84.76038018,31.18538168
53167,53167,161,-84.76035465,31.18538168
53168,53168,161,-84.76032912,31.18538168
53169,53169,161,-84.76030359,31.18538168
53170,53170,161,-84.76027806,31.18538168
53171,53171,161,-84.76025253,31.18538168
53172,53172,161,-84.760227,31.18538168
53173,53173,161,-84.76020146,31.18538168
53174,53174,161,-84.76017593,31.18538168
53175,53175,161,-84.7601504,31.18538168
53176,53176,160,-84.76012487,31.18538168
53177,53177,160,-84.76009934,31.18538168
53178,53178,160,-84.76007381,31.18538168
53179,53179,160,-84.76004827,31.18538168
53180,53180,174,-84.76229506,31.18535614
53181,53181,174,-84.76226953,31.18535614
53182,53182,174,-84.76224399,31.18535614
53183,53183,173,-84.76221846,31.18535614
53184,53184,173,-84.76219293,31.18535614
53185,53185,173,-84.7621674,31.18535614
53186,53186,173,-84.76214187,31.18535614
53187,53187,173,-84.76211634,31.18535614
53188,53188,172,-84.76209081,31.18535614
53189,53189,172,-84.76206527,31.18535614
53190,53190,172,-84.76203974,31.18535614
53191,53191,172,-84.76201421,31.18535614
53192,53192,171,-84.76198868,31.18535614
53193,53193,171,-84.76196315,31.18535614
53194,53194,171,-84.76193762,31.18535614
53195,53195,171,-84.76191208,31.18535614
53196,53196,170,-84.76188655,31.18535614
53197,53197,170,-84.76186102,31.18535614
53198,53198,170,-84.76183549,31.18535614
53199,53199,169,-84.76180996,31.18535614
53200,53200,169,-84.76178443,31.18535614
53201,53201,169,-84.76175889,31.18535614
53202,53202,169,-84.76173336,31.18535614
53203,53203,168,-84.76170783,31.18535614
53204,53204,168,-84.7616823,31.18535614
53205,53205,168,-84.76165677,31.18535614
53206,53206,168,-84.76163124,31.18535614
53207,53207,167,-84.7616057,31.18535614
53208,53208,167,-84.76158017,31.18535614
53209,53209,167,-84.76155464,31.18535614
53210,53210,167,-84.76152911,31.18535614
53211,53211,167,-84.76150358,31.18535614
53212,53212,167,-84.76147805,31.18535614
53213,53213,166,-84.76145251,31.18535614
53214,53214,166,-84.76142698,31.18535614
53215,53215,166,-84.76140145,31.18535614
53216,53216,166,-84.76137592,31.18535614
53217,53217,166,-84.76135039,31.18535614
53218,53218,166,-84.76132486,31.18535614
53219,53219,166,-84.76129932,31.18535614
53220,53220,166,-84.76127379,31.18535614
53221,53221,165,-84.76124826,31.18535614
53222,53222,165,-84.76122273,31.18535614
53223,53223,165,-84.7611972,31.18535614
53224,53224,165,-84.76117167,31.18535614
53225,53225,165,-84.76114613,31.18535614
53226,53226,165,-84.7611206,31.18535614
53227,53227,165,-84.76109507,31.18535614
53228,53228,165,-84.76106954,31.18535614
53229,53229,165,-84.76104401,31.18535614
53230,53230,165,-84.76101848,31.18535614
53231,53231,165,-84.76099294,31.18535614
53232,53232,165,-84.76096741,31.18535614
53233,53233,165,-84.76094188,31.18535614
53234,53234,164,-84.76091635,31.18535614
53235,53235,164,-84.76089082,31.18535614
53236,53236,164,-84.76086529,31.18535614
53237,53237,164,-84.76083975,31.18535614
53238,53238,164,-84.76081422,31.18535614
53239,53239,164,-84.76078869,31.18535614
53240,53240,164,-84.76076316,31.18535614
53241,53241,164,-84.76073763,31.18535614
53242,53242,163,-84.7607121,31.18535614
53243,53243,163,-84.76068656,31.18535614
53244,53244,163,-84.76066103,31.18535614
53245,53245,163,-84.7606355,31.18535614
53246,53246,163,-84.76060997,31.18535614
53247,53247,163,-84.76058444,31.18535614
53248,53248,163,-84.76055891,31.18535614
53249,53249,162,-84.76053337,31.18535614
53250,53250,162,-84.76050784,31.18535614
53251,53251,162,-84.76048231,31.18535614
53252,53252,162,-84.76045678,31.18535614
53253,53253,162,-84.76043125,31.18535614
53254,53254,162,-84.76040572,31.18535614
